alg,run,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_L1_TCM,PAPI_L2_TCM,PAPI_CA_SHR,PAPI_CA_CLN,PAPI_CA_ITV,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L1_LDM,PAPI_L1_STM,PAPI_L2_LDM,PAPI_L2_STM,PAPI_HW_INT,PAPI_BR_CN,PAPI_BR_TKN,PAPI_BR_NTK,PAPI_BR_MSP,PAPI_BR_PRC,PAPI_TOT_IIS,PAPI_TOT_INS,PAPI_FP_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_BR_INS,PAPI_VEC_INS,PAPI_RES_STL,PAPI_TOT_CYC,PAPI_L1_DCH,PAPI_L1_DCA,PAPI_L2_DCA,PAPI_L2_DCR,PAPI_L2_DCW,PAPI_L1_ICH,PAPI_L2_ICH,PAPI_L1_ICA,PAPI_L2_ICA,PAPI_L2_TCH,PAPI_L1_TCA,PAPI_L2_TCA,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_FML_INS,PAPI_FDV_INS,PAPI_FP_OPS,PAPI_SP_OPS,PAPI_DP_OPS,PAPI_VEC_SP,PAPI_VEC_DP,PAPI_REF_CYC,time
lore_50b8bfaf-8ba7-493e-a226-8d2ec67d0078,,lore_daccab2c-ec58-41c9-beea-f15be508436a,-D PARAM_NWH=9,lore_2a2b23f4-844c-4f9f-9fb3-0b8ebc545110,-D PARAM_N=9,445,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445,0,0,0,0,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285000
lore_2ff98fa2-83b6-4295-a0da-b7824cb706bb,,382,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-382,0,0,0,0,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264000
lore_a46358ff-6bba-4292-b23b-c5f9e9cfa7e4,,352,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-352,0,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247000
lore_5d5689b3-cca7-48f1-93ae-d582b66c1cbb,,215,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-215,0,0,0,0,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275000
lore_d965f14b-5a25-44ec-8519-c60ef13c6b56,-D PARAM_N=9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187000
lore_8437441e-5a5d-4f08-b03a-e308d57885a7,,230,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-230,0,0,0,0,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244000
lore_899897aa-70d3-40f0-9784-9dcbfc104736,,342,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-342,0,0,0,0,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247000
lore_2c6f1989-b804-4de3-a27f-5d3a22ef7df4,-D PARAM_ISTOP=9,lore_f22d52b9-f79e-4747-b37c-4eed87681ccc,-D PARAM_NETWORK_OUTPUTS=9,224,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-224,0,0,0,0,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247000
lore_45b5111a-30d1-414a-ac0a-5c58f1d51f37,-D PARAM_H=9 -D PARAM_W=9,227,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-227,0,0,0,0,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247000
lore_301d9585-272e-4ae4-b0df-f34f93841fae,-D PARAM_MIN_LAG_8KHZ=9,169,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-169,0,0,0,0,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243000
lore_23155c0c-6959-43e3-957b-9e85593448bd,-D PARAM_MAX_POS=9,270,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-270,0,0,0,0,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244000
lore_26a39633-5b80-4207-a8ce-f1057a313a5b,,273,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-273,0,0,0,0,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254000
lore_f3a3a269-a04c-4cfa-8c64-7c6fe2a3625d,-D PARAM_MAX_POS=9,lore_b5e05266-9ade-4e72-8848-b787bf7c047e,-D PARAM_NNTOT=9,206,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-206,0,0,0,0,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253000
lore_2b575b90-58f1-46a3-a7c6-5fe19f136533,-D PARAM_N=9,295,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-295,0,0,0,0,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284000
lore_a80d64d6-a725-458a-95bf-7bf94361b0ea,,1346,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1346,0,0,0,0,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598000
lore_e90955a5-6c8c-409d-af83-2c5778d5419e,-D PARAM_MAXLEN=9 -D PARAM_ALPHASIZE=9,326,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-326,0,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274000
lore_c3f1334a-f0c9-44bc-a75e-4c9b5ebad27b,,744,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-744,0,0,0,0,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283000
lore_b53a2031-612b-4e8f-9b08-056c618c627c,,274,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-274,0,0,0,0,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255000
lore_566c5a00-db82-452c-8493-b0608aa83a58,-D PARAM_JFIN1=9,296,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-296,0,0,0,0,-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246000
lore_be99b666-ff82-429e-b4c7-dd647519a928,-D PARAM_N=9,175,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-175,0,0,0,0,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250000
lore_45f798f8-0155-4c1a-a729-392483621301,-D PARAM_NEXT_LUNCH=9,5263522,5263536,0,0,1,4294967297,0,0,0,5263603,5263624,0,0,2,4294967297,1,0,0,5263691,5263712,0,0,4,4294967297,2,0,0,5263782,5263800,0,0,8,4294967297,3,0,0,5263870,5263880,0,0,16,4294967297,4,0,0,5259094,5263952,0,0,31,4294967297,5,0.178000
lore_071e0363-89a9-4aac-9f74-05b0f47c1098,-D PARAM_H=9 -D PARAM_W=9,296,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-296,0,0,0,0,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242000
lore_32b40809-38d8-4172-a3f8-597ccfa4ffff,-D PARAM_N=9,347,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-347,0,0,0,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263000
lore_26166dea-4a8b-479a-a5d8-04b381eb077a,-D PARAM_LEN=9,242,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-242,0,0,0,0,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245000
lore_9af1ca71-3607-4838-8070-9eb15bd2ae15,,259,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-259,0,0,0,0,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252000
