alg,run,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_L1_TCM,PAPI_L2_TCM,PAPI_CA_SHR,PAPI_CA_CLN,PAPI_CA_ITV,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L1_LDM,PAPI_L1_STM,PAPI_L2_LDM,PAPI_L2_STM,PAPI_HW_INT,PAPI_BR_CN,PAPI_BR_TKN,PAPI_BR_NTK,PAPI_BR_MSP,PAPI_BR_PRC,PAPI_TOT_IIS,PAPI_TOT_INS,PAPI_FP_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_BR_INS,PAPI_VEC_INS,PAPI_RES_STL,PAPI_TOT_CYC,PAPI_L1_DCH,PAPI_L1_DCA,PAPI_L2_DCA,PAPI_L2_DCR,PAPI_L2_DCW,PAPI_L1_ICH,PAPI_L2_ICH,PAPI_L1_ICA,PAPI_L2_ICA,PAPI_L2_TCH,PAPI_L1_TCA,PAPI_L2_TCA,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_FML_INS,PAPI_FDV_INS,PAPI_FP_OPS,PAPI_SP_OPS,PAPI_DP_OPS,PAPI_VEC_SP,PAPI_VEC_DP,PAPI_REF_CYC,time
trmm,6,501853115,3252,3507469,378,488394633,3507847,6510,0,0,445635656,809,557404771,107,3319294,188553,850,241514866,241391541,934755,521109,240990651,8911671567,8844487120,1392928462,4165708427,465296337,235232772,0,6041528774,8558920253,4992196040,5494049155,557404878,557404771,107,8555678944,5505,8555682196,5883,565407345,14049731351,568915192,557410654,107,1169362512,0,1392928462,1392928462,1392928462,0,0,8552870880,2598.651000
trmm,7,742435434,3988,15492572,216,744618456,15492788,6830,0,0,656881483,1080,917306106,186,15280370,212418,1099,336480591,335472159,708960,711736,335760616,12776299908,12744471959,2016333034,6056463410,672117193,333095332,0,10291744453,13814137012,6990902423,7733337857,917306292,917306106,186,13816176791,7271,13816180779,7487,866230468,21549518636,881723256,917313593,186,1682171967,0,2016333034,2016333034,2016333034,0,0,13808000956,4187.915000
trmm,8,1078570786,7176,27827997,740,1048997025,27828737,15763,0,0,861994803,2499,1286282961,689,27379834,448903,2059,453279688,454305221,871427,888672,452383123,17419428922,17353826760,2732242923,8170101624,903325445,448175428,0,15459988734,20253285085,9459530538,10538101324,1286283650,1286282961,689,20250438427,13264,20250445603,14004,1277239752,30788546927,1305068489,1286296965,689,2274656596,0,2732242923,2732242923,2732242923,0,0,20240871492,6138.451000
trmm,9,1446025904,8278,45051056,1212,1444227115,45052268,16135,0,0,1177256931,2114,1778365524,404,44652925,399343,2205,608126263,606995157,1237728,1262458,606841507,23116754246,23018618904,3627671071,10856733484,1207843937,608612450,0,18779293668,25264408021,12378189514,13824215418,1778365928,1778365524,404,25262857832,13956,25262866110,15168,1756615441,39087081528,1801667709,1778380692,404,2976851947,0,3627671071,3627671071,3627671071,0,0,25277035410,7658.927000
gramschmidt,0,54250,35,266,0,12245469,266,547,401,0,200127,95,12358536,32244,-3378741,3379007,42,11701939,11660618,58399,58093,11643931,637360953,630853627,23120026,206985902,22244714,0,0,0,0,-54250,0,12390780,12358536,32244,-35,0,0,0,-266,0,0,12358536,32244,0,0,23120026,23120026,23120026,0,0,0,85.969000
gramschmidt,1,68440894,1309,79562,0,68008662,79562,1492,14486,0,46544028,534,70672611,61237,-16366373,16445935,102,34921797,34824592,120958,121040,34800828,1350265294,1336890801,209014618,624932177,69686988,35087008,288,704651295,1089125532,713205119,781646013,70733848,70672611,61237,1086148503,2225,1086149812,2225,71259961,1867795825,71339523,70674836,61237,173512910,95455,209014618,209014618,209014618,0,0,1089361439,332.415000
gramschmidt,2,178987723,2560,180650,130,175288306,180780,4615,23607,0,140214814,702,186213678,288902,-37265244,37446024,264,77567977,78836341,209181,211034,77356406,3075837771,3040754915,475083587,1420926632,158815210,79903397,372,1719782273,2591088364,1494488359,1673476082,186502580,186213678,288902,2578915595,5192,2578918155,5322,176462425,4252394237,176643205,186219000,288902,385717856,148944,475083587,475083587,475083587,0,0,2592616140,788.027000
gramschmidt,3,319957516,4911,1020404,430,312198081,1020834,7948,67448,0,294202164,1236,339375312,228239,-72802832,73823666,526,148819789,148461791,318559,320598,148499212,5742286308,5693417158,888942581,2656589444,295901859,147797353,484,3346516506,4954986875,3063442352,3383399868,339603551,339375312,228239,4947504736,7768,4947509647,8198,338946668,8330909515,339967502,339383510,228239,740844583,279941,888942581,888942581,888942581,0,0,4957897496,1504.888000
gramschmidt,4,572240710,7304,2261709,628,571715695,2262337,7813,40319,0,496023623,1881,655744703,434664,-120910316,123172653,901,247764989,246918070,440943,436942,247317819,9673798634,9466771865,1461672974,4363333391,495868501,246890120,567,6288656240,9013530336,5085172087,5657412797,656179367,655744703,434664,8992857139,12354,8992864443,12982,653304704,14650277240,655567041,655757685,434664,1235610533,401082,1461672974,1461672974,1461672974,0,0,8999999798,2731.969000
gramschmidt,5,912864626,7712,3945941,877,906839701,3946818,11889,60112,0,777022064,2319,1054798287,539673,-186769010,190715828,1114,384893651,386813113,601779,603404,384291434,14987147421,14878937688,2325492520,6944414057,773284695,390380202,938,9730411425,14045998887,7995266946,8908131572,1055337960,1054798287,539673,14006262466,14392,14006270178,15269,1063430510,22914401750,1067377328,1054813556,539673,1937792900,416876,2325492520,2325492520,2325492520,0,0,14036243300,4252.254000
gramschmidt,6,1323967844,11264,10756832,2573,1316267642,10759405,18427,41085,0,1136595822,3052,1430539574,736949,-270011888,280771293,1711,564444371,564697733,774739,779192,563664775,22064999662,21923630368,3415664753,10180518916,1135094490,574156379,1047,14608854704,20947031799,11953527967,13277495811,1431276523,1430539574,736949,20908253044,19888,20908264308,22461,1457279266,34185760119,1468038671,1430562035,736949,2874613270,775407,3415664753,3415664753,3415664753,0,0,20940800747,6341.585000
gramschmidt,7,1965260073,17035,23320863,3054,1976837762,23323917,26698,132221,0,1614540256,4516,2364943570,1112447,-376817060,400140977,2888,802457999,800165108,979798,991877,801471744,31082169190,30864631420,4837123519,14474691383,1609566793,809896356,875,22928252599,31914897592,16594262964,18559523037,2366056017,2364943570,1112447,31870586847,31348,31870603882,34402,2343053177,50430126919,2366377094,2364977972,1112447,4016263519,643609,4837123519,4837123519,4837123519,0,0,31933613434,9668.782000
gramschmidt,8,2743929121,21996,35952377,2936,2759390559,35955313,33001,119974,0,2208702911,5319,3481847854,1143917,-510498172,546453485,3841,1094418195,1092571745,1199582,1206434,1093210893,42337368653,41993397179,6557378309,19625840741,2182861465,1093056660,1145,32868212756,45016787780,22304267872,25048196993,3482991771,3481847854,1143917,44927217589,41813,44927239585,44749,3397003052,69975436578,3432958365,3481892603,1143917,5445007406,1201049,6557378309,6557378309,6557378309,0,0,45010714057,13616.210000
gramschmidt,9,3657849837,28995,62929165,6239,3650905364,62935404,49107,111357,0,2898173598,7436,4617588590,1531307,-658604081,721539485,5080,1450512317,1448234928,1452310,1451625,1449064350,55815200087,55511382118,8675023269,25965733712,2886841686,1448311664,1187,43771391572,59978416194,29867853819,33525703656,4619119897,4617588590,1531307,59877599258,53569,59877628253,59808,4539972997,93403331909,4602908401,4617648398,1531307,7216787330,1376565,8675023269,8675023269,8675023269,0,0,59925031046,18132.608000
gemm,0,96,17,2666,0,1323130,2666,154,0,0,2047,33,3664313,0,-4593,7259,16,10761381,10727021,48523,48430,10713249,389592720,373889189,0,0,0,0,0,0,0,-96,0,3664313,3664313,0,-17,0,0,0,-2666,0,0,3664313,0,0,0,0,0,0,0,0,0,70.028000
gemm,1,3960260,598,25377,0,3972238,25377,638,0,0,14820,183,10963215,25,8576,16801,78,32029544,31876189,102488,100996,31929152,1262758210,1236396153,223056042,601984648,63537400,32270025,0,333370117,689820128,717528905,721489165,10963240,10963215,25,681458844,598,681459442,598,10998715,1402948607,11024092,10963813,25,191904271,0,223056042,223056042,223056042,0,0,688691613,212.436000
gemm,2,8882881,821,116607,14,8931181,116621,1012,30,0,139863,311,24721581,38,83102,33519,175,72081413,71450442,172151,172586,71910846,2812004008,2758453739,493380709,1336345892,142656619,71945515,0,752717115,1547428349,1613504173,1622387054,24721619,24721581,38,1528113622,1780,1528114443,1794,24684775,3150501497,24801396,24723375,38,429905148,0,493380709,493380709,493380709,0,0,1547040242,474.426000
gemm,3,16815846,1226,166860,18,16852468,166878,1787,0,0,265081,474,46761640,109,111039,55839,218,135383774,134605033,261939,276788,135095749,6949866618,6834898687,537809257,2548250949,268780262,135669228,0,1059832529,2904211797,2988129566,3004945412,46761749,46761640,109,2871245187,1842,2871246413,1860,46625828,5876191825,46792706,46763500,109,403718708,0,537809257,537809257,537809257,0,0,2900810480,887.111000
gemm,4,28421297,1954,3586960,744,28381273,3587704,2820,0,0,447488,1007,79013043,205,3490282,97422,484,228154799,227061151,371211,370528,227784579,8991041254,8808467812,1591336397,4297098371,453080333,228134539,0,2421781692,4938418402,5114297198,5142718495,79013248,79013043,205,4884898143,3938,4884900097,4682,75062531,10027618592,78650235,79017725,205,1366255488,0,1591336397,1591336397,1591336397,0,0,4936807422,1507.752000
gemm,5,44400181,2583,3354015,436,44507314,3354451,4213,36,0,695969,1487,123188706,254,3213972,140479,673,356161051,354905993,500585,499038,355655622,14031600580,13759189117,2482704821,6706200039,706403258,356191291,0,3784279821,7710951769,7996281529,8040681710,123188960,123188706,254,7627737931,4855,7627740514,5291,120451398,15668422224,123805849,123193997,254,2126952832,0,2482704821,2482704821,2482704821,0,0,7710195757,2350.290000
gemm,6,65320616,4650,29054043,1451,65431131,29055494,6578,54,0,1027044,2062,186686321,417,28847259,208235,998,525705552,522509229,645750,645109,525060073,20645462195,20239631779,3653011921,9872087912,1043029022,526244426,0,5730009403,11514175277,11816591414,11881912030,186686738,186686321,417,11378582047,6883,11378586697,8334,158556107,23260498727,187611601,186694655,417,3149924865,0,3653011921,3653011921,3653011921,0,0,11500810110,3507.390000
gemm,7,92314547,6558,71549795,2765,92416393,71552560,8261,53,0,1441531,2926,266885791,561,71259975,292585,1503,740018245,735059439,813477,844328,739194374,29105329364,28588138695,5160936677,13948945821,1469094455,741491049,0,8295231090,16411070607,16732938869,16825253416,266886352,266885791,561,16236634546,8433,16236641104,11198,200959341,33061894520,272511901,266896989,561,4421301585,0,5160936677,5160936677,5160936677,0,0,16401075269,4999.309000
gemm,8,125637676,8526,115803947,3286,125876100,115807233,11969,110,0,1971237,3940,369145718,683,115390560,416673,1987,1005150106,1000899280,999606,1006058,1004145406,39672662653,38912466900,7019609277,18959138171,1998056042,1006829906,0,11278827179,22358789995,22646643513,22772281189,369146401,369145718,683,22121806520,12255,22121815046,15541,256093397,44894096235,371900630,369161259,683,6020744006,0,7019609277,7019609277,7019609277,0,0,22356987231,6810.092000
gemm,9,166814405,9227,161744740,4118,166809024,161748858,11239,91,0,2612756,4834,496794051,439,160582740,1166118,2330,1331354476,1322783145,1201588,1213345,1330139710,52411760816,51464611528,9289261432,25108897024,2645868003,1332168448,0,14845360075,29522897996,29944238378,30111052783,496794490,496794051,439,29191217731,13531,29191226958,17649,335076215,59302279741,496825073,496811700,439,7970785197,0,9289261432,9289261432,9289261432,0,0,29508181138,8978.460000
trisolv,0,11011,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11011,0,0,0,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.018000
trisolv,1,22514,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22514,0,0,0,0,-108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.396000
trisolv,2,37517,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37517,0,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.633000
trisolv,3,56801,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56801,0,0,0,0,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.798000
trisolv,4,268,51,74777,138,0,74915,0,0,0,0,0,0,0,74915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-268,0,0,0,0,-51,-138,0,0,-74915,0,0,0,0,0,0,0,0,0,0,0,0,14.896000
trisolv,5,86684,77,102693,0,0,102693,0,0,0,0,0,0,0,102693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86684,0,0,0,0,-77,0,0,0,-102693,0,0,0,0,0,0,0,0,0,0,0,0,19.206000
trisolv,6,57108,69,141601,0,0,141601,0,0,0,0,0,0,0,141601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57108,0,0,0,0,-69,0,0,0,-141601,0,0,0,0,0,0,0,0,0,0,0,0,23.478000
trisolv,7,76739,60,182249,439,0,182688,0,0,0,0,0,0,0,182688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76739,0,0,0,0,-60,-439,0,0,-182688,0,0,0,0,0,0,0,0,0,0,0,0,28.675000
trisolv,8,72732,55,222823,68,0,222891,0,0,0,0,0,0,0,222891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72732,0,0,0,0,-55,-68,0,0,-222891,0,0,0,0,0,0,0,0,0,0,0,0,35.070000
trisolv,9,40329,50,267369,49,271390,267418,0,0,0,0,0,0,0,267418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40329,0,0,0,0,-50,-49,0,0,-267418,0,0,0,0,0,0,0,0,0,0,0,0,42.136000
heat-3d,0,5829367,1505,11980,155,5852753,12135,1592,18594,0,28297,181,14684631,1448456,-1437870,1450005,80,11669139,11616230,297885,102596,11568798,2904903317,2889517381,165238472,661380264,22407126,11868235,0,331156418,1067661106,693937229,699766596,16133087,14684631,1448456,1065356324,2867,1065357829,3022,16150857,1765124425,16162992,14687653,1448456,33078114,0,165238472,165238472,165238472,0,0,1067010199,323.717000
heat-3d,1,14806713,3105,187597,18,14850259,187615,3681,12128,0,126514,524,35874020,3656262,-3473986,3661601,259,29388172,29294853,623331,170159,29219179,6767213002,6733397080,420500965,1685199963,57312756,30035821,0,744571065,2457897983,1764857102,1779663815,39530282,35874020,3656262,2451353944,5701,2451357049,5719,39511873,4231020864,39699488,35879739,3656262,84172541,0,420500965,420500965,420500965,0,0,2455269387,743.890000
heat-3d,2,32690259,5243,4027930,1157,32761070,4029087,5394,201070,0,277308,921,79231388,8111622,-4111732,8140819,393,65196116,64902271,1161150,353284,64841277,13130308820,13059611134,1633985302,3765748158,127342249,66414737,0,1590005644,4968859760,3935257707,3967947966,87343010,79231388,8111622,4955439969,8872,4955445212,10029,82597024,8923393178,86626111,79241417,8111622,877588497,0,1633985302,1633985302,1633985302,0,0,4965301720,1505.376000
heat-3d,3,63559022,8918,16153784,2100,63888048,16155884,10228,421670,0,608311,1980,158170545,15784276,352164,15803720,986,126576829,126104794,1938649,1941071,124635532,24285964994,24072108520,3187179683,7351822082,248779267,128812284,0,2880489477,9091127487,7693897672,7757456694,173954821,158170545,15784276,9066453682,16735,9066462600,18835,161472659,16823919294,177628543,158189380,15784276,1723047993,0,3187179683,3187179683,3187179683,0,0,9089259481,2760.415000
