alg,run,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_L1_TCM,PAPI_L2_TCM,PAPI_CA_SHR,PAPI_CA_CLN,PAPI_CA_ITV,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L1_LDM,PAPI_L1_STM,PAPI_L2_LDM,PAPI_L2_STM,PAPI_HW_INT,PAPI_BR_CN,PAPI_BR_TKN,PAPI_BR_NTK,PAPI_BR_MSP,PAPI_BR_PRC,PAPI_TOT_IIS,PAPI_TOT_INS,PAPI_FP_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_BR_INS,PAPI_VEC_INS,PAPI_RES_STL,PAPI_TOT_CYC,PAPI_L1_DCH,PAPI_L1_DCA,PAPI_L2_DCA,PAPI_L2_DCR,PAPI_L2_DCW,PAPI_L1_ICH,PAPI_L2_ICH,PAPI_L1_ICA,PAPI_L2_ICA,PAPI_L2_TCH,PAPI_L1_TCA,PAPI_L2_TCA,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_FML_INS,PAPI_FDV_INS,PAPI_FP_OPS,PAPI_SP_OPS,PAPI_DP_OPS,PAPI_VEC_SP,PAPI_VEC_DP,PAPI_REF_CYC,time
lore_301d9585-272e-4ae4-b0df-f34f93841fae,-D PARAM_MIN_LAG_8KHZ=1000000,253,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-253,0,0,0,0,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246000
lore_301d9585-272e-4ae4-b0df-f34f93841fae,-D PARAM_MIN_LAG_8KHZ=2000000,231,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-231,0,0,0,0,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239000
lore_301d9585-272e-4ae4-b0df-f34f93841fae,-D PARAM_MIN_LAG_8KHZ=3000000,284,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-284,0,0,0,0,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241000
lore_301d9585-272e-4ae4-b0df-f34f93841fae,-D PARAM_MIN_LAG_8KHZ=4000000,248,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-248,0,0,0,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254000
lore_301d9585-272e-4ae4-b0df-f34f93841fae,-D PARAM_MIN_LAG_8KHZ=5000000,225,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-225,0,0,0,0,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240000
lore_301d9585-272e-4ae4-b0df-f34f93841fae,-D PARAM_MIN_LAG_8KHZ=6000000,249,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-249,0,0,0,0,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277000
lore_301d9585-272e-4ae4-b0df-f34f93841fae,-D PARAM_MIN_LAG_8KHZ=7000000,247,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-247,0,0,0,0,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247000
lore_301d9585-272e-4ae4-b0df-f34f93841fae,-D PARAM_MIN_LAG_8KHZ=8000000,250,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-250,0,0,0,0,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243000
lore_301d9585-272e-4ae4-b0df-f34f93841fae,-D PARAM_MIN_LAG_8KHZ=9000000,265,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-265,0,0,0,0,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243000
lore_301d9585-272e-4ae4-b0df-f34f93841fae,-D PARAM_MIN_LAG_8KHZ=10000000,297,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-297,0,0,0,0,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244000
lore_d7a6523e-8c69-4817-a06c-43721dc317c8,-D PARAM_I=92 -D PARAM_N=92,1004,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1004,0,0,0,0,-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531000
lore_d7a6523e-8c69-4817-a06c-43721dc317c8,-D PARAM_I=139 -D PARAM_N=139,1040,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1040,0,0,0,0,-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728000
lore_d7a6523e-8c69-4817-a06c-43721dc317c8,-D PARAM_I=185 -D PARAM_N=185,2086,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2086,0,0,0,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.051000
lore_d7a6523e-8c69-4817-a06c-43721dc317c8,-D PARAM_I=232 -D PARAM_N=232,510,70,81,0,0,81,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-510,0,0,0,0,-70,0,0,0,-81,0,0,0,0,0,0,0,0,0,0,0,0,1.317000
lore_d7a6523e-8c69-4817-a06c-43721dc317c8,-D PARAM_I=278 -D PARAM_N=278,533,35,60,0,0,60,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-533,0,0,0,0,-35,0,0,0,-60,0,0,0,0,0,0,0,0,0,0,0,0,1.581000
lore_d7a6523e-8c69-4817-a06c-43721dc317c8,-D PARAM_I=324 -D PARAM_N=324,2555,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2555,0,0,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.998000
lore_d7a6523e-8c69-4817-a06c-43721dc317c8,-D PARAM_I=371 -D PARAM_N=371,4663,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4663,0,0,0,0,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.369000
lore_d7a6523e-8c69-4817-a06c-43721dc317c8,-D PARAM_I=417 -D PARAM_N=417,3248,71,2975,0,0,2975,0,0,0,0,0,0,0,2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3248,0,0,0,0,-71,0,0,0,-2975,0,0,0,0,0,0,0,0,0,0,0,0,3.002000
lore_d7a6523e-8c69-4817-a06c-43721dc317c8,-D PARAM_I=464 -D PARAM_N=464,1245,35,113,0,0,113,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1245,0,0,0,0,-35,0,0,0,-113,0,0,0,0,0,0,0,0,0,0,0,0,3.609000
lore_e36e760a-bc0d-40db-9d8f-f08f642362e1,-D PARAM_N1=1000 -D PARAM_N2=1000,684,71,-160,247,0,87,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-684,0,0,0,0,-71,-247,0,0,-87,0,0,0,0,0,0,0,0,0,0,0,0,10.084000
lore_e36e760a-bc0d-40db-9d8f-f08f642362e1,-D PARAM_N1=2000 -D PARAM_N2=2000,424,25,46,0,5573,46,0,0,0,118,123,20086,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-424,0,20086,20086,0,-25,0,0,0,-46,0,0,20086,0,0,0,0,0,0,0,0,0,35.186000
lore_e36e760a-bc0d-40db-9d8f-f08f642362e1,-D PARAM_N1=3000 -D PARAM_N2=3000,1501,23,148,0,30956,148,0,0,0,358,33,37792,9,-21647,21795,30,9087777,9035966,3000,3015,9084520,525586179,517555168,0,0,0,0,0,0,0,-1501,0,37801,37792,9,-23,0,0,0,-148,0,0,37792,9,0,0,0,0,0,0,0,0,78.695000
lore_e36e760a-bc0d-40db-9d8f-f08f642362e1,-D PARAM_N1=4000 -D PARAM_N2=4000,105008,43,218,0,177979,218,0,0,0,929,89,143267,0,-45317,45535,220,16290589,16322778,4073,4063,16286512,973063743,960753306,0,423415087,48822637,16349292,0,217723029,468115609,507568716,507673724,143267,143267,0,464114935,300,464114978,300,180026,971788702,180244,143567,0,97750074,0,0,0,0,0,0,465813834,141.549000
lore_e36e760a-bc0d-40db-9d8f-f08f642362e1,-D PARAM_N1=5000 -D PARAM_N2=5000,3114893,429,101,0,3120857,101,144,0,0,1682,236,8633701,41,-3107062,3107163,96,25192461,25077159,5013,5038,25187422,1495541258,1475454723,2456,653381333,75346703,25230551,0,343259020,728447157,779673569,782788462,8633742,8633701,41,721550330,525,721550759,525,8728096,1504339221,8728197,8634226,41,150845400,0,2456,2456,2456,0,0,727447357,219.752000
lore_e36e760a-bc0d-40db-9d8f-f08f642362e1,-D PARAM_N1=6000 -D PARAM_N2=6000,4485109,695,202,0,4504100,202,0,43,0,2455,199,12510758,20,-4460923,4461125,160,36285324,36154527,6005,6039,36279293,2160690814,2130707020,0,939287518,108305867,36232547,0,492137603,1048197880,1119675290,1124160399,12510778,12510758,20,1036716796,715,1036717491,715,12478370,2160877890,12478572,12511473,20,216940335,0,0,0,0,0,0,1044097243,316.065000
lore_e36e760a-bc0d-40db-9d8f-f08f642362e1,-D PARAM_N1=7000 -D PARAM_N2=7000,6131201,533,580,0,6037103,580,685,0,0,3676,161,16995870,36,-6108814,6109394,143,49384665,49163112,7022,7064,49377655,2941229181,2899988041,0,1278403290,147541460,49416892,0,670317910,1427249847,1526672015,1532803216,16995906,16995870,36,1413941113,718,1413941646,718,17010669,2946744862,17011249,16996588,36,295825669,0,0,0,0,0,0,1424020795,430.721000
lore_e36e760a-bc0d-40db-9d8f-f08f642362e1,-D PARAM_N1=8000 -D PARAM_N2=8000,7988525,1005,18,52,7987926,70,598,0,0,3311,140,21537878,17,-7960221,7960291,140,64278840,64008574,8004,7987,64270842,3828981755,3774815238,0,1664917320,192132926,64339497,0,873205332,1858743902,1986724409,1994712934,21537895,21537878,17,1838618231,531,1838619236,583,22225674,3833332170,22225744,21538461,17,385448258,0,0,0,0,0,0,1858040423,560.875000
lore_e36e760a-bc0d-40db-9d8f-f08f642362e1,-D PARAM_N1=9000 -D PARAM_N2=9000,10068626,1101,1577,54,10164779,1631,700,0,0,5819,233,27461137,17,-10055495,10057126,432,81424781,81187986,9001,9005,81415778,4842047574,4773163434,0,2104590901,242562087,81361322,0,1109080364,2356970484,2521408754,2531477380,27461154,27461137,17,2336281314,783,2336282415,837,27347999,4867759795,27349630,27461974,17,487088569,0,0,0,0,0,0,2358748842,713.461000
lore_e36e760a-bc0d-40db-9d8f-f08f642362e1,-D PARAM_N1=10000 -D PARAM_N2=10000,12524626,855,5435,112,12517129,5547,1166,0,0,8466,275,33325890,18,-12438216,12443763,327,100641628,100271273,10006,10070,100631614,5954408862,5872324099,0,2593088677,299546385,100412741,0,1358111425,2891350374,3105569628,3118094254,33325908,33325890,18,2877071955,1348,2877072810,1460,33266702,5995167064,33272249,33327350,18,600495014,0,0,0,0,0,0,2909071935,879.682000
lore_1f71e097-a54f-4e21-aa18-60c01ec75f66,-D PARAM_READCOUNT=1000000,69563,44,120920,0,0,120920,0,0,0,0,0,0,0,120920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69563,0,0,0,0,-44,0,0,0,-120920,0,0,0,0,0,0,0,0,0,0,0,0,20.319000
lore_1f71e097-a54f-4e21-aa18-60c01ec75f66,-D PARAM_READCOUNT=2000000,97793,76,252341,0,0,252341,0,0,0,0,0,0,0,252341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-97793,0,0,0,0,-76,0,0,0,-252341,0,0,0,0,0,0,0,0,0,0,0,0,38.983000
lore_1f71e097-a54f-4e21-aa18-60c01ec75f66,-D PARAM_READCOUNT=3000000,36745,11,378803,39,378946,378842,0,0,0,0,0,0,0,378842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36745,0,0,0,0,-11,-39,0,0,-378842,0,0,0,0,0,0,0,0,0,0,0,0,57.956000
lore_1f71e097-a54f-4e21-aa18-60c01ec75f66,-D PARAM_READCOUNT=4000000,122594,19,506639,9,499061,506648,334,0,0,0,0,0,0,506648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122594,0,0,0,0,-19,-9,0,0,-506648,0,0,0,0,0,0,0,0,0,0,0,0,76.861000
lore_1f71e097-a54f-4e21-aa18-60c01ec75f66,-D PARAM_READCOUNT=5000000,86417,8,632708,2,630155,632710,31,99,0,0,0,0,0,632710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86417,0,0,0,0,-8,-2,0,0,-632710,0,0,0,0,0,0,0,0,0,0,0,0,95.972000
lore_1f71e097-a54f-4e21-aa18-60c01ec75f66,-D PARAM_READCOUNT=6000000,15157,14,756879,12,758842,756891,5,19,0,0,0,0,0,756891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15157,0,0,0,0,-14,-12,0,0,-756891,0,0,0,0,0,0,0,0,0,0,0,0,115.228000
lore_1f71e097-a54f-4e21-aa18-60c01ec75f66,-D PARAM_READCOUNT=7000000,11298,16,875670,6,880718,875676,10,0,0,14620,0,0,0,875676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11298,0,0,0,0,-16,-6,0,0,-875676,0,0,0,0,0,0,0,0,0,0,0,0,137.214000
lore_1f71e097-a54f-4e21-aa18-60c01ec75f66,-D PARAM_READCOUNT=8000000,90702,11,1006251,8,947012,1006259,16,0,0,16839,488,0,0,1006259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90702,0,0,0,0,-11,-8,0,0,-1006259,0,0,0,0,0,0,0,0,0,0,0,0,153.357000
lore_1f71e097-a54f-4e21-aa18-60c01ec75f66,-D PARAM_READCOUNT=9000000,123622,13,1131932,4,1141201,1131936,4,0,0,18308,176,0,0,1131936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-123622,0,0,0,0,-13,-4,0,0,-1131936,0,0,0,0,0,0,0,0,0,0,0,0,173.241000
lore_1f71e097-a54f-4e21-aa18-60c01ec75f66,-D PARAM_READCOUNT=10000000,80728,9,1266520,34,1261341,1266554,29,0,0,19736,14,2882500,366,1266554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80728,0,2882866,2882500,366,-9,-34,0,0,-1266554,0,0,2882500,366,0,0,0,0,0,0,0,0,218.875000
lore_2f42f981-fec7-4895-bde2-5dae96e3ce5d,-D PARAM_N=46 -D PARAM_I=46 -D PARAM_M=46,4255,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4255,0,0,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.914000
lore_2f42f981-fec7-4895-bde2-5dae96e3ce5d,-D PARAM_N=92 -D PARAM_I=92 -D PARAM_M=92,50628,184,569,0,0,569,0,0,0,0,0,0,0,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50628,0,0,0,0,-184,0,0,0,-569,0,0,0,0,0,0,0,0,0,0,0,0,4.129000
lore_2f42f981-fec7-4895-bde2-5dae96e3ce5d,-D PARAM_N=139 -D PARAM_I=139 -D PARAM_M=139,41226,124,32,15,342491,47,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41226,0,0,0,0,-124,-15,0,0,-47,0,0,0,0,0,0,0,0,0,0,0,0,13.698000
lore_2f42f981-fec7-4895-bde2-5dae96e3ce5d,-D PARAM_N=185 -D PARAM_I=185 -D PARAM_M=185,6777,102,136,4,643021,140,115,0,0,4895485,591,2882797,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6777,0,2882797,2882797,0,-102,-4,0,0,-140,0,0,2882797,0,0,0,0,0,0,0,0,0,31.691000
lore_2f42f981-fec7-4895-bde2-5dae96e3ce5d,-D PARAM_N=232 -D PARAM_I=232 -D PARAM_M=232,39378,102,2033,0,1530967,2033,541,0,0,11089086,823,6273649,50,-5357984,5360017,40,5925603,5800630,0,0,5925603,0,0,0,0,0,0,0,0,0,-39378,0,6273699,6273649,50,-102,0,0,0,-2033,0,0,6273649,50,0,0,0,0,0,0,0,0,64.419000
lore_2f42f981-fec7-4895-bde2-5dae96e3ce5d,-D PARAM_N=278 -D PARAM_I=278 -D PARAM_M=278,51178,72,263,0,2156160,263,467,0,0,14556858,1623,10468753,137,-9801721,9801984,28,10574177,10418865,50595,49127,10526606,725709864,710439164,114657779,226896279,30974933,10362352,0,177378589,369623906,289556549,289607727,10468890,10468753,137,363325082,5645,363325154,5645,-263,652932881,0,10474398,137,0,0,114657779,114657779,114657779,0,0,0,112.630000
lore_2f42f981-fec7-4895-bde2-5dae96e3ce5d,-D PARAM_N=324 -D PARAM_I=324 -D PARAM_M=324,16408817,1628,2091,0,11324978,2091,871,0,0,26341658,2352,17390292,308,-15667101,15669192,167,17446980,17222319,85012,83617,17365542,1200860990,1173158838,187038579,370170319,50363097,17056863,0,286595603,604498309,459830109,476238926,17390600,17390292,308,595504919,2402,595506547,2402,18570500,1071745473,18572591,17392694,308,149391340,0,187038579,187038579,187038579,0,0,599829157,181.221000
lore_2f42f981-fec7-4895-bde2-5dae96e3ce5d,-D PARAM_N=371 -D PARAM_I=371 -D PARAM_M=371,26668361,1812,4039,16,15399952,4055,1189,0,0,39581064,2822,21424719,449,-23915946,23920001,228,25525499,25338967,104398,102969,25424229,1772800099,1721706632,276951819,548671898,74839653,24981970,0,441618309,908898257,684730921,711399282,21425168,21424719,449,900658320,4567,900660132,4583,29111385,1612059414,29115440,21429302,449,224514001,0,276951819,276951819,276951819,0,0,913433086,276.465000
lore_2f42f981-fec7-4895-bde2-5dae96e3ce5d,-D PARAM_N=417 -D PARAM_I=417 -D PARAM_M=417,37268556,2657,64777,38,32788003,64815,5919,0,0,59647233,2980,35027514,367,-25106936,25171751,110,37227044,36467531,149472,146095,37084608,2538725691,2472686038,397328416,786666114,107457474,36316899,0,638779831,1309519687,978571440,1015839996,35027881,35027514,367,1290715348,1824,1290718005,1862,40717366,2306558001,40782181,35029376,367,326257894,0,397328416,397328416,397328416,0,0,1307441567,397.236000
lore_2f42f981-fec7-4895-bde2-5dae96e3ce5d,-D PARAM_N=464 -D PARAM_I=464 -D PARAM_M=464,52852833,4022,80956,106,44505080,81062,3670,0,0,86281793,4284,48871817,837,-41263244,41344306,343,51094374,50416455,182758,180811,50913571,3541568798,3468118365,557491729,1102082691,150755927,51513297,0,921749145,1873714780,1318452524,1371305357,48872654,48871817,837,1843947399,4129,1843951421,4235,59884716,3215256778,59965778,48876052,837,441445221,1332,557491729,557491729,557491729,0,0,1875210861,567.929000
lore_783c6bab-eb6f-417b-9e36-d5138c362a39,-D PARAM_N=223 -D PARAM_M=223,1999,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1999,0,0,0,0,-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692000
lore_783c6bab-eb6f-417b-9e36-d5138c362a39,-D PARAM_N=447 -D PARAM_M=447,3984,587,121,0,0,121,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3984,0,0,0,0,-587,0,0,0,-121,0,0,0,0,0,0,0,0,0,0,0,0,1.766000
lore_783c6bab-eb6f-417b-9e36-d5138c362a39,-D PARAM_N=670 -D PARAM_M=670,5157,1095,113,0,0,113,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5157,0,0,0,0,-1095,0,0,0,-113,0,0,0,0,0,0,0,0,0,0,0,0,3.393000
lore_783c6bab-eb6f-417b-9e36-d5138c362a39,-D PARAM_N=894 -D PARAM_M=894,7585,324,72,0,0,72,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7585,0,0,0,0,-324,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,5.377000
lore_783c6bab-eb6f-417b-9e36-d5138c362a39,-D PARAM_N=1118 -D PARAM_M=1118,11135,17,337,37,0,374,0,0,0,0,0,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11135,0,0,0,0,-17,-37,0,0,-374,0,0,0,0,0,0,0,0,0,0,0,0,7.807000
lore_783c6bab-eb6f-417b-9e36-d5138c362a39,-D PARAM_N=1341 -D PARAM_M=1341,11445,1648,60,19,61339,79,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11445,0,0,0,0,-1648,-19,0,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,10.666000
lore_31a02402-05a2-4287-ab95-1165692f398f,-D PARAM_ORDER=2000,72941,49,1489163,30,1558909,1489193,23,49098,0,24376,24,2120398,797954,1489193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72941,0,2918352,2120398,797954,-49,-30,0,0,-1489193,0,0,2120398,797954,0,0,0,0,0,0,0,0,222.923000
lore_31a02402-05a2-4287-ab95-1165692f398f,-D PARAM_ORDER=3000,105870,64,3515329,102,3522952,3515431,121,110642,0,56784,22,5126036,2327506,-195130,3710561,126,9042547,9105127,3119,3012,9039692,355167811,349590952,8411637,142315959,34621898,0,0,0,0,-105870,0,7453542,5126036,2327506,-64,-102,0,0,-3515431,0,0,5126036,2327506,0,0,8411637,8411637,8411637,0,0,0,503.743000
lore_31a02402-05a2-4287-ab95-1165692f398f,-D PARAM_ORDER=4000,6249673,738,6245167,115,5980606,6245282,1016,195559,0,91695,177,9732340,4181312,137299,6107983,136,15714328,15981493,4228,4183,15710287,635713164,663073265,16488835,287085079,67483030,16283701,0,300942883,495245517,343089021,349338694,13913652,9732340,4181312,485812859,169,485813597,284,6661170,835152291,12906452,9732624,4181312,41647460,0,16488835,16488835,16488835,0,0,492155211,921.120000
lore_31a02402-05a2-4287-ab95-1165692f398f,-D PARAM_ORDER=5000,9295539,930,10040883,329,8754883,10041212,408,337637,0,146706,62,14502148,6612058,332152,9709060,157,25095859,25298906,5127,4878,25090963,1089387783,1062217817,25995042,423558577,97853955,24947666,0,514539638,812687044,601374197,610669736,21114206,14502148,6612058,802038852,170,802039782,499,10723852,1412709518,20765064,14502647,6612058,73296173,0,25995042,25995042,25995042,0,0,811992857,1403.822000
