alg,run,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_L1_TCM,PAPI_L2_TCM,PAPI_CA_SHR,PAPI_CA_CLN,PAPI_CA_ITV,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L1_LDM,PAPI_L1_STM,PAPI_L2_LDM,PAPI_L2_STM,PAPI_HW_INT,PAPI_BR_CN,PAPI_BR_TKN,PAPI_BR_NTK,PAPI_BR_MSP,PAPI_BR_PRC,PAPI_TOT_IIS,PAPI_TOT_INS,PAPI_FP_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_BR_INS,PAPI_VEC_INS,PAPI_RES_STL,PAPI_TOT_CYC,PAPI_L1_DCH,PAPI_L1_DCA,PAPI_L2_DCA,PAPI_L2_DCR,PAPI_L2_DCW,PAPI_L1_ICH,PAPI_L2_ICH,PAPI_L1_ICA,PAPI_L2_ICA,PAPI_L2_TCH,PAPI_L1_TCA,PAPI_L2_TCA,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_FML_INS,PAPI_FDV_INS,PAPI_FP_OPS,PAPI_SP_OPS,PAPI_DP_OPS,PAPI_VEC_SP,PAPI_VEC_DP,PAPI_REF_CYC,time
lore_e36e760a-bc0d-40db-9d8f-f08f642362e1,-D PARAM_N2=28 -D PARAM_N1=28,275,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-275,0,0,0,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287000
lore_e36e760a-bc0d-40db-9d8f-f08f642362e1,-D PARAM_N2=42 -D PARAM_N1=42,260,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-260,0,0,0,0,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266000
lore_e36e760a-bc0d-40db-9d8f-f08f642362e1,-D PARAM_N2=56 -D PARAM_N1=56,278,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-278,0,0,0,0,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275000
lore_e36e760a-bc0d-40db-9d8f-f08f642362e1,-D PARAM_N2=70 -D PARAM_N1=70,286,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-286,0,0,0,0,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290000
lore_e36e760a-bc0d-40db-9d8f-f08f642362e1,-D PARAM_N2=84 -D PARAM_N1=84,302,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-302,0,0,0,0,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309000
lore_e36e760a-bc0d-40db-9d8f-f08f642362e1,-D PARAM_N2=98 -D PARAM_N1=98,311,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-311,0,0,0,0,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350000
lore_e36e760a-bc0d-40db-9d8f-f08f642362e1,-D PARAM_N2=113 -D PARAM_N1=113,97,54,53,0,0,53,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-97,0,0,0,0,-54,0,0,0,-53,0,0,0,0,0,0,0,0,0,0,0,0,0.380000
lore_e36e760a-bc0d-40db-9d8f-f08f642362e1,-D PARAM_N2=127 -D PARAM_N1=127,359,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-359,0,0,0,0,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424000
lore_e36e760a-bc0d-40db-9d8f-f08f642362e1,-D PARAM_N2=141 -D PARAM_N1=141,319,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-319,0,0,0,0,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456000
lore_1f71e097-a54f-4e21-aa18-60c01ec75f66,-D PARAM_READCOUNT=2000,452,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-452,0,0,0,0,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263000
lore_1f71e097-a54f-4e21-aa18-60c01ec75f66,-D PARAM_READCOUNT=4000,510,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-510,0,0,0,0,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291000
lore_1f71e097-a54f-4e21-aa18-60c01ec75f66,-D PARAM_READCOUNT=6000,468,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-468,0,0,0,0,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314000
lore_1f71e097-a54f-4e21-aa18-60c01ec75f66,-D PARAM_READCOUNT=8000,454,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-454,0,0,0,0,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291000
lore_1f71e097-a54f-4e21-aa18-60c01ec75f66,-D PARAM_READCOUNT=10000,443,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-443,0,0,0,0,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305000
lore_1f71e097-a54f-4e21-aa18-60c01ec75f66,-D PARAM_READCOUNT=12000,487,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-487,0,0,0,0,-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315000
lore_1f71e097-a54f-4e21-aa18-60c01ec75f66,-D PARAM_READCOUNT=14000,491,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-491,0,0,0,0,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331000
lore_1f71e097-a54f-4e21-aa18-60c01ec75f66,-D PARAM_READCOUNT=16000,452,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-452,0,0,0,0,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342000
lore_1f71e097-a54f-4e21-aa18-60c01ec75f66,-D PARAM_READCOUNT=18000,553,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-553,0,0,0,0,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367000
lore_1f71e097-a54f-4e21-aa18-60c01ec75f66,-D PARAM_READCOUNT=20000,206,35,165,0,0,165,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-206,0,0,0,0,-35,0,0,0,-165,0,0,0,0,0,0,0,0,0,0,0,0,0.429000
lore_f543d9d4-c82c-4265-8703-5dd809a9aedc,,259,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-259,0,0,0,0,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262000
lore_f543d9d4-c82c-4265-8703-5dd809a9aedc,,286,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-286,0,0,0,0,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248000
lore_f543d9d4-c82c-4265-8703-5dd809a9aedc,,343,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-343,0,0,0,0,-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252000
lore_f543d9d4-c82c-4265-8703-5dd809a9aedc,,253,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-253,0,0,0,0,-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275000
lore_f543d9d4-c82c-4265-8703-5dd809a9aedc,,293,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-293,0,0,0,0,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248000
lore_f543d9d4-c82c-4265-8703-5dd809a9aedc,,251,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-251,0,0,0,0,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248000
lore_f543d9d4-c82c-4265-8703-5dd809a9aedc,,329,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-329,0,0,0,0,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251000
lore_f543d9d4-c82c-4265-8703-5dd809a9aedc,,253,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-253,0,0,0,0,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247000
lore_f543d9d4-c82c-4265-8703-5dd809a9aedc,,234,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-234,0,0,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249000
lore_f543d9d4-c82c-4265-8703-5dd809a9aedc,,212,64,302,0,0,302,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-212,0,0,0,0,-64,0,0,0,-302,0,0,0,0,0,0,0,0,0,0,0,0,0.291000
lore_2f42f981-fec7-4895-bde2-5dae96e3ce5d,-D PARAM_I=1 -D PARAM_M=1 -D PARAM_N=1,293,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-293,0,0,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290000
lore_2f42f981-fec7-4895-bde2-5dae96e3ce5d,-D PARAM_I=3 -D PARAM_M=3 -D PARAM_N=3,337,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-337,0,0,0,0,-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267000
lore_2f42f981-fec7-4895-bde2-5dae96e3ce5d,-D PARAM_I=5 -D PARAM_M=5 -D PARAM_N=5,437,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-437,0,0,0,0,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304000
lore_2f42f981-fec7-4895-bde2-5dae96e3ce5d,-D PARAM_I=7 -D PARAM_M=7 -D PARAM_N=7,465,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-465,0,0,0,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321000
lore_2f42f981-fec7-4895-bde2-5dae96e3ce5d,-D PARAM_I=9 -D PARAM_M=9 -D PARAM_N=9,484,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-484,0,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298000
lore_2f42f981-fec7-4895-bde2-5dae96e3ce5d,-D PARAM_I=11 -D PARAM_M=11 -D PARAM_N=11,352,94,215,0,0,215,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-352,0,0,0,0,-94,0,0,0,-215,0,0,0,0,0,0,0,0,0,0,0,0,0.347000
lore_2f42f981-fec7-4895-bde2-5dae96e3ce5d,-D PARAM_I=13 -D PARAM_M=13 -D PARAM_N=13,631,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-631,0,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333000
lore_2f42f981-fec7-4895-bde2-5dae96e3ce5d,-D PARAM_I=15 -D PARAM_M=15 -D PARAM_N=15,51,120,121,0,0,121,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51,0,0,0,0,-120,0,0,0,-121,0,0,0,0,0,0,0,0,0,0,0,0,0.444000
lore_2f42f981-fec7-4895-bde2-5dae96e3ce5d,-D PARAM_I=16 -D PARAM_M=16 -D PARAM_N=16,737,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-737,0,0,0,0,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361000
lore_2f42f981-fec7-4895-bde2-5dae96e3ce5d,-D PARAM_I=18 -D PARAM_M=18 -D PARAM_N=18,840,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-840,0,0,0,0,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382000
lore_783c6bab-eb6f-417b-9e36-d5138c362a39,-D PARAM_N=10 -D PARAM_M=10,362,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-362,0,0,0,0,-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263000
lore_783c6bab-eb6f-417b-9e36-d5138c362a39,-D PARAM_N=20 -D PARAM_M=20,483,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-483,0,0,0,0,-48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271000
lore_783c6bab-eb6f-417b-9e36-d5138c362a39,-D PARAM_N=30 -D PARAM_M=30,469,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-469,0,0,0,0,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311000
lore_783c6bab-eb6f-417b-9e36-d5138c362a39,-D PARAM_N=40 -D PARAM_M=40,599,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-599,0,0,0,0,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293000
lore_783c6bab-eb6f-417b-9e36-d5138c362a39,-D PARAM_N=50 -D PARAM_M=50,794,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-794,0,0,0,0,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306000
lore_783c6bab-eb6f-417b-9e36-d5138c362a39,-D PARAM_N=60 -D PARAM_M=60,772,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-772,0,0,0,0,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312000
lore_783c6bab-eb6f-417b-9e36-d5138c362a39,-D PARAM_N=70 -D PARAM_M=70,691,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-691,0,0,0,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347000
lore_783c6bab-eb6f-417b-9e36-d5138c362a39,-D PARAM_N=80 -D PARAM_M=80,887,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-887,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382000
lore_783c6bab-eb6f-417b-9e36-d5138c362a39,-D PARAM_N=90 -D PARAM_M=90,991,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-991,0,0,0,0,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367000
lore_783c6bab-eb6f-417b-9e36-d5138c362a39,-D PARAM_N=100 -D PARAM_M=100,780,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-780,0,0,0,0,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388000
