0,141922338,3916,2035271,429,142958744,2035700,7926,0,0,90733335,1868,141936935,473,1867647,168053,885,126840961,123289778,317573,335041,126514996,7815421233,7957649728,320875465,2414950833,252057644,128075488,0,2148827382,4218951919,2766653129,2908575467,141937408,141936935,473,4225928509,6886,4225932425,7315,139061892,7134507892,141097592,141944250,473,183962875,0,320875465,320875465,320875465,0,0,4218088543,1290.291000
0,
