jacobi-2d,0,152,42,48,0,0,48,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-152,0,0,0,0,-42,0,0,0,-48,0,0,0,0,0,0,0,0,0,0,0,0,0.851000
jacobi-2d,0,430,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-430,0,0,0,0,-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648000
jacobi-2d,0,395,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-395,0,0,0,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593000
jacobi-2d,1,21159,41,59,0,0,59,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21159,0,0,0,0,-41,0,0,0,-59,0,0,0,0,0,0,0,0,0,0,0,0,2.063000
jacobi-2d,1,20899,48,76,0,0,76,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20899,0,0,0,0,-48,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,2.109000
jacobi-2d,1,3404,43,17,0,0,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3404,0,0,0,0,-43,0,0,0,-17,0,0,0,0,0,0,0,0,0,0,0,0,2.070000
jacobi-2d,2,42684,45,39,0,0,39,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42684,0,0,0,0,-45,0,0,0,-39,0,0,0,0,0,0,0,0,0,0,0,0,4.517000
jacobi-2d,2,67910,50,116,0,0,116,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67910,0,0,0,0,-50,0,0,0,-116,0,0,0,0,0,0,0,0,0,0,0,0,4.529000
jacobi-2d,2,176,22,-149,177,0,28,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-176,0,0,0,0,-22,-177,0,0,-28,0,0,0,0,0,0,0,0,0,0,0,0,4.541000
jacobi-2d,3,33777,27,19,14,0,33,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33777,0,0,0,0,-27,-14,0,0,-33,0,0,0,0,0,0,0,0,0,0,0,0,9.570000
jacobi-2d,3,32052,68,18,16,0,34,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32052,0,0,0,0,-68,-16,0,0,-34,0,0,0,0,0,0,0,0,0,0,0,0,9.561000
jacobi-2d,3,40317,38,-14,16,255150,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40317,0,0,0,0,-38,-16,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,10.628000
jacobi-2d,4,15750,29,23,7,444248,30,50,31,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15750,0,0,0,0,-29,-7,0,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,18.094000
jacobi-2d,4,86292,23,214,26,439923,240,84,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86292,0,0,0,0,-23,-26,0,0,-240,0,0,0,0,0,0,0,0,0,0,0,0,17.921000
jacobi-2d,4,61258,31,249,11,442199,260,37,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-61258,0,0,0,0,-31,-11,0,0,-260,0,0,0,0,0,0,0,0,0,0,0,0,17.951000
jacobi-2d,5,17425,33,17,0,749086,17,177,43,0,804,133,1531361,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17425,0,1531361,1531361,0,-33,0,0,0,-17,0,0,1531361,0,0,0,0,0,0,0,0,0,33.933000
jacobi-2d,5,41995,30,554,17,738909,571,149,0,0,818,151,1486650,0,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41995,0,1486650,1486650,0,-30,-17,0,0,-571,0,0,1486650,0,0,0,0,0,0,0,0,0,34.010000
jacobi-2d,5,12556,48,283,0,758384,283,242,96,0,806,120,1501327,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12556,0,1501327,1501327,0,-48,0,0,0,-283,0,0,1501327,0,0,0,0,0,0,0,0,0,33.962000
jacobi-2d,6,6858,28,264,0,1130544,264,196,0,0,2425,50,2527164,562906,-558310,558574,52,4425410,0,0,0,4425410,0,0,0,0,0,0,0,0,0,-6858,0,3090070,2527164,562906,-28,0,0,0,-264,0,0,2527164,562906,0,0,0,0,0,0,0,0,51.616000
jacobi-2d,6,14345,37,791,0,1152165,791,216,0,0,3286,78,2529220,571190,-569406,570197,6,4565269,0,0,0,4565269,0,0,0,0,0,0,0,0,0,-14345,0,3100410,2529220,571190,-37,0,0,0,-791,0,0,2529220,571190,0,0,0,0,0,0,0,0,52.815000
jacobi-2d,6,39191,27,679,0,1126790,679,214,0,0,1601,25,2502160,560133,-558231,558910,9,4393526,0,0,0,4393526,0,0,0,0,0,0,0,0,0,-39191,0,3062293,2502160,560133,-27,0,0,0,-679,0,0,2502160,560133,0,0,0,0,0,0,0,0,51.484000
jacobi-2d,7,87334,62,5071,0,1662542,5071,239,0,0,3770,61,3722830,822286,-813233,818304,46,6582247,6553521,34554,0,6582247,0,0,0,0,0,0,0,0,0,-87334,0,4545116,3722830,822286,-62,0,0,0,-5071,0,0,3722830,822286,0,0,0,0,0,0,0,0,62.841000
jacobi-2d,7,22114,48,66144,99,1657037,66243,124,124,0,4684,54,3488967,825064,-754973,821216,38,6604966,6504240,37155,0,6604966,0,0,0,0,0,0,0,0,0,-22114,0,4314031,3488967,825064,-48,-99,0,0,-66243,0,0,3488967,825064,0,0,0,0,0,0,0,0,63.591000
